id,createdDate,updatedDate,version,did,password,authorizationId,type
0bb2c709-8422-4fb3-b0be-16cb66eceac5,"2022-07-11 14:52:59.723806","2024-08-16 15:21:49.808757",1,,,c32b61f9-7d03-4b14-8d14-1bcc339163fb,organization
0bce550f-78f3-4cfe-846b-176ed0777f33,"2024-07-01 07:35:01.015752","2024-08-16 15:21:22.810962",1,,,1d04758f-d9ee-4a42-878a-2bed2c00ba19,space
0c00c16b-8f8e-40dd-a6cb-69223c3f62a3,"2023-03-01 14:24:40.483145","2024-08-16 15:21:49.842078",1,,,bbd4b8d8-deb6-4896-a72b-edffd895770e,organization
0c2b660c-9c51-4dc8-820b-d1c1d642fd33,"2024-06-18 11:03:45.833679","2024-08-16 15:21:22.845611",1,,,ea68e01e-b39e-4006-9063-6225b1408a8a,space
0c78b7b7-fa24-4bdb-890c-46f992ea2db7,"2023-01-27 12:26:31.064830","2024-08-16 15:21:44.684177",1,,,ec9cacde-a849-486e-89a3-dcf66616fd44,user
0cee82ff-6a2e-4e4d-aa89-1da6f23e1139,"2024-08-27 14:18:21.147923","2024-08-27 14:18:21.147923",1,,,a7e147ae-cd4f-4f54-a702-51d0c53c44dd,account
0cf9c3ca-ce5a-4c82-9967-f8e79f6b29f5,"2024-04-08 11:52:55.039840","2024-08-16 15:21:22.877935",1,,,c26fd5f5-b64a-47c8-a39f-083b0aa0ab2e,space
0d435f6f-8e32-4864-b498-c97f02381f44,"2024-05-20 14:50:33.073907","2024-08-16 15:21:15.355716",1,NULL,NULL,36dd9c38-b856-4e97-8a4e-f1b2939715f8,account
0d749f7c-c8b8-4f3a-b72b-59aea03c76e7,"2024-06-18 13:24:25.263463","2024-08-16 15:21:22.905484",1,,,d762c386-1c50-43da-a4e1-3df13b9f5325,space
0d7e4779-ae73-42ea-a39b-bd3c7f0c4835,"2024-08-06 14:38:20.101492","2024-08-16 15:21:44.714846",1,,,045b18a8-80ef-40dd-8f7d-676cb524ac8b,user
0daf69ab-e284-4118-8494-8a33907a8780,"2024-04-08 09:59:59.254516","2024-08-16 15:21:22.935895",1,,,5132b0a0-24f6-4013-a848-b8817ef0ae60,space
0de01e38-4dd9-4331-b1ba-8002fc3360be,"2023-08-17 17:02:48.983925","2024-08-16 15:21:22.967518",1,,,f9c49166-a759-4042-81f7-3e3e7a3dcb54,space
0e0d7315-22d6-44ad-9f88-8dbc1b9827ef,"2023-01-12 13:08:23.307319","2024-08-16 15:21:23.001029",1,,,f3d601ea-213b-4fbe-8b16-f309245503dd,space
0e5d1bad-7596-4291-b609-0845fcf7c501,"2024-06-18 09:27:31.342907","2024-08-16 15:21:44.748388",1,,,d90942f4-20cb-483a-8fea-f55ba7eb34cf,user
0e90bf1e-8aa9-4be2-9981-29aee9e5ad40,"2024-05-20 14:50:26.297111","2024-08-16 15:21:15.388069",1,NULL,NULL,cddad647-fc81-437f-b95a-880d26b42495,account
0eaef3a7-3644-45ff-ac0f-cc90a428802e,"2023-01-12 17:50:02.699036","2024-08-16 15:21:23.034345",1,,,13499294-c12e-43cf-b690-999f65467161,space
0ed4fc87-5274-4308-badd-3aa74a861d18,"2024-08-12 13:22:00.198066","2024-08-16 15:21:53.335597",1,,,53043602-03cd-400f-9cd3-684c1c092b17,virtual-contributor
0edfe604-1021-4423-be7c-5ebd00a866fb,"2024-07-08 11:18:27.731576","2024-08-16 15:21:44.776824",1,,,8745fd1b-2eaa-40e4-93bf-d7e58dfc9d32,user
0ee5abf4-006d-48f5-85e8-41541bc5ce8f,"2024-05-20 14:50:32.258699","2024-08-16 15:21:15.424208",1,NULL,NULL,1b42f90b-1920-493a-82b6-e6aa34533310,account
0f1b8970-afb6-494a-a70f-ff1e7bf3b253,"2024-04-08 09:21:27.186030","2024-08-16 15:21:23.073076",1,,,3d9b2335-74fe-4c8d-a1a7-9c3c733d35a7,space
0f7e7ac1-ba7d-4439-b426-493f2033d908,"2023-05-03 15:00:17.175116","2024-08-16 15:21:49.872397",1,,,aad1861d-9f5e-41c6-ad5c-e5b46fed70a0,organization
0f8663ac-41b5-4445-b3f2-a11de0af0304,"2024-06-19 10:54:39.171396","2024-08-16 15:21:23.109537",1,,,774c49c8-cec7-439b-b558-c3e4bcd00617,space
0f9a7ad5-f5ec-4bc5-a0c0-9e2d545ef934,"2024-08-27 14:18:58.677375","2024-08-27 14:18:58.677375",1,,,b3dcf22d-3888-4ec2-90b1-2f990bda6ea4,account
0fe3d681-1de6-4a09-8b02-a6df28b21719,"2023-08-17 15:17:30.409091","2024-08-16 15:21:23.142688",1,,,5ee54f21-5988-4bd7-aa8a-42ec0aaa5efe,space
0fefdb9c-4aa1-43ec-a623-af25ebdcdf4e,"2022-12-08 12:14:24.502429","2024-08-16 15:21:23.176028",1,,,8e3d1d91-5e3c-45fb-9359-07b95e581dc0,space
10774eb0-c497-41e2-abdc-0cbed1b80310,"2024-06-10 13:16:15.836170","2024-08-16 15:21:23.212886",1,,,0353ab8a-2133-4cb0-b749-6cb2663c3c8a,space
108dcdce-627f-4aeb-b489-350cd44f449b,"2024-08-29 07:10:01.812161","2024-08-29 07:10:01.812161",1,,,9c229420-a33a-4431-839d-4d91de2e8ce6,account
10944d32-8bbe-4875-b0cf-24cb7624e583,"2024-08-27 14:18:14.085810","2024-08-27 14:18:14.085810",1,,,4a244a41-f7f4-43a0-8136-320dfe012631,account
10a5d323-32c8-4ed6-87a2-925f1ba6f20d,"2024-03-07 09:24:36.726653","2024-08-16 15:21:23.252121",1,,,23952d59-cb2c-465a-ae1d-d08ac1c031a1,space
112a9e78-2419-4189-ba0a-74d7993430fc,"2024-01-30 14:54:03.799599","2024-08-16 15:21:23.283244",1,,,2c2ac20d-1db0-4e62-8443-413c4e77be1d,space
118736de-b768-4658-a6bb-1e5c7794dfe4,"2024-06-28 23:24:14.646526","2024-08-16 15:21:23.313640",1,,,e600963b-ed00-4223-b838-720376dd9c03,space
11ae4788-358d-4202-97e2-cbd2965941c5,"2023-08-16 15:34:42.731368","2024-08-16 15:21:23.345566",1,,,f17e35bc-042e-4f2c-9cc1-2f0f87d72f95,space
11c1a190-5abf-41d1-a14b-fd198c460c73,"2024-06-03 19:59:32.103719","2024-08-16 15:21:23.377040",1,,,8792b124-719f-4a1c-9bd4-11d48e8ba6d6,space
11c268c7-088d-43df-a9fa-3ba65f4d8154,"2022-07-13 14:24:16.555074","2024-08-16 15:21:23.407702",1,,,be422ace-b489-46b1-b3a0-dd82eab05be6,space
11faba71-7850-420f-808e-03dd9d8041ca,"2024-07-18 12:25:28.239494","2024-08-16 15:21:44.810632",1,,,533ab184-1b93-4b52-987c-87065157edc5,user
12421f75-642a-49b1-afa1-77dcaa16833a,"2024-07-08 12:34:40.057766","2024-08-16 15:21:53.366960",1,,,57cce8bb-6197-4f7f-9fd0-014875782310,virtual-contributor
12c889f3-9e02-4a8b-ae14-497917607f58,"2022-09-15 11:01:15.929507","2024-08-16 15:21:23.443112",1,,,c57cb2a5-5c88-4fc3-9cec-f4224767c4b5,space
12ce23f7-36a1-4f95-9a5d-997c7ea0c7f7,"2024-06-25 08:08:09.144585","2024-08-16 15:21:23.477031",1,,,45236445-e714-46f2-8357-f5c08f2f0a5f,space
12d255c4-8c01-47a2-af7e-8c13a08eb189,"2024-04-23 14:32:43.455947","2024-08-16 15:21:49.904271",1,,,31258734-6e4a-477d-819a-274249d96c6a,organization
12ee1edb-089c-435e-a4b8-0522a73ae1d7,"2024-02-19 15:13:01.415811","2024-08-16 15:21:23.505599",1,,,c313c40c-80c8-4746-a3a8-94d4d1cde245,space
135be42f-ceba-4ad1-8483-f0fb84ab4c66,"2023-05-15 10:53:39.680468","2024-08-16 15:21:49.936656",1,,,16f4fa54-5ff5-4157-8264-0f802db8564c,organization
13e98233-d02a-4e7f-b059-9caec79627e0,"2023-08-17 09:14:05.848672","2024-08-16 15:21:23.536659",1,,,2282e7d1-5a28-4694-80fc-5afc303b144b,space
13f9cc17-2fa5-4914-9afe-5323cd2c3ab6,"2022-09-26 06:56:48.365037","2024-08-16 15:21:23.568060",1,,,053530bc-21b9-4467-9204-871931acb11a,space
13fe91bb-4406-433e-99fd-7b464744e8d1,"2022-10-05 14:07:38.705670","2024-08-16 15:21:23.600026",1,,,5f0c3c55-25da-423d-b4b5-c89e7870ec8d,space
14099992-a6da-4257-b3be-50dabd024c4e,"2024-08-14 08:13:39.747034","2024-08-16 15:21:23.630250",1,,,6ee0405e-ff6c-4369-80fc-c8a6faad2f7b,space
14523571-74d2-4be5-8c2c-b4b9c92ed503,"2024-08-12 14:11:02.153986","2024-08-16 15:21:53.399241",1,,,bb811221-a61b-4655-a77e-c65fdf4e821b,virtual-contributor
14541b28-9fbd-45d0-8f77-10ec4c6ca2e5,"2022-07-13 14:13:58.125739","2024-08-16 15:21:49.966253",1,,,f8563883-17ed-4446-a3e8-627f324ee89d,organization
145ce6ff-ab73-4701-bba0-43676c2c8794,"2024-08-27 14:18:43.509363","2024-08-27 14:18:43.509363",1,,,5fdb2b4e-f94f-4603-ab4f-71dfd7907986,account
14d73892-ae3f-4663-83ef-7d6aec2bb559,"2024-07-01 07:27:02.040519","2024-08-16 15:21:15.488796",1,,,e0e5f814-b7db-49ec-b2b1-2397adbfd964,account
14e979e4-1bda-4a21-adb7-5b931db094d1,"2024-06-28 09:03:49.949489","2024-08-16 15:21:53.432389",1,,,28530cf3-60f8-4375-a5db-a3d7082cae02,virtual-contributor
14eaa51a-2291-4dd2-b530-20ebab37d1ee,"2022-07-13 14:15:20.232745","2024-08-16 15:21:44.842268",1,,,67c48436-82e4-4ae0-873f-bf904c6238f8,user
150bce4e-10d5-4665-a6e3-4bf2dfa314ce,"2023-07-11 10:27:32.480701","2024-08-16 15:21:44.878117",1,,,c009fbcb-b280-4b27-8575-81c32706488c,user
1523c45a-2dde-4c8a-910a-cdbcd564c735,"2023-07-27 10:59:22.079717","2024-08-16 15:21:23.660570",1,,,7f8db818-e4a8-455b-ae40-b07039338375,space
15253a81-a6aa-44a7-8b54-5237c6743623,"2024-08-27 14:19:12.276587","2024-08-27 14:19:12.276587",1,,,3ea4349c-6559-42ad-a48e-88b3fe12dc89,account
1543155e-e310-4ff4-a460-8e87f0cede28,"2024-08-27 14:18:30.754987","2024-08-27 14:18:30.754987",1,,,64be8d46-7afb-426d-b2f8-be5d69e220a1,account
15646c69-7214-482c-a84d-cfde21ae137b,"2023-07-11 13:09:10.331330","2024-08-16 15:21:44.910439",1,,,bae09ece-33f0-4c3b-98bc-aae8c9b9e82b,user
156c4e63-ffc8-4380-bc59-f5597064b5db,"2024-03-28 14:14:14.473219","2024-08-16 15:21:44.940996",1,,,01233cbd-7e1f-479e-8108-95ed97476835,user
157aedbf-9ecf-49f1-8d90-273f845c6784,"2024-08-12 09:43:27.921876","2024-08-16 15:21:53.463697",1,,,4b6e763c-f49c-460c-be81-9e7bc8c658b2,virtual-contributor
15a4e4e2-0bcf-4173-b435-f72dd64fd1d9,"2024-04-10 11:14:04.371293","2024-08-16 15:21:23.690880",1,,,65906d87-1f29-455a-b7ad-4b407cde49db,space
16274005-3046-4114-b440-eecb735adba0,"2023-08-17 08:44:39.390279","2024-08-16 15:21:23.726185",1,,,e4b45373-0445-4139-9474-7b6a9ba762fe,space
16919fa6-18cb-4b05-baa7-d7ad16a30f9a,"2024-08-27 14:18:19.520055","2024-08-27 14:18:19.520055",1,,,a7bd7208-57e8-4090-ba94-ac3ddb689660,account
16c2b059-22ce-46d1-bc23-25ef4cc59683,"2024-06-25 12:45:57.704389","2024-08-16 15:21:23.758492",1,,,368d390c-e33f-41bc-b158-b18d113ab60b,space
16c65426-89e6-40cc-a4d8-2f8177f44dd5,"2024-08-27 14:18:48.329058","2024-08-27 14:18:48.329058",1,,,07772396-5d76-4613-acc2-46f154b28516,account
16db8f8d-8299-4a5b-a3e9-fad93b988736,"2023-11-16 08:48:56.502721","2024-08-16 15:21:49.999660",1,,,8c22776d-efae-423b-89b9-3acaebe8d56f,organization
1722a951-5bcb-442e-9c37-95c48c5d96c1,"2023-07-11 09:53:55.675736","2024-08-16 15:21:44.976572",1,,,c3993b7c-18df-45ba-ab33-9955e1c85a8a,user
1751e8e6-7cf5-4493-8a30-d6e09efdcef5,"2024-06-05 08:57:48.533694","2024-08-16 15:21:53.495226",1,,,456f547e-5161-4ff7-bcd9-ea3792b4f8e3,virtual-contributor
175b0c80-f238-45aa-a3e2-53dc9980602e,"2023-01-26 14:13:33.696920","2024-08-16 15:21:23.787631",1,,,4e1897f1-54e3-47a2-83af-4ea3c1648bb6,space
1796777c-ec0a-45a0-b631-39055939cd58,"2023-11-24 14:32:21.038153","2024-08-16 15:21:45.008264",1,,,6160c050-b254-4fd0-a8c9-c9332c7981c7,user
17fd83fd-49f5-4386-81bd-329fa200ba9e,"2022-07-13 14:22:57.773235","2024-08-16 15:21:23.822083",1,,,8ee13491-f550-47d6-9177-78c6f47ab7eb,space
180be4c8-6a96-4d51-aca8-0a6c9c5449b4,"2024-08-27 14:18:14.984280","2024-08-27 14:18:14.984280",1,,,9a6a457a-d3fa-4e00-b591-4bc5e5a7d3e5,account
181ab99a-b182-4ed6-a7f5-0d021176f20f,"2024-07-01 07:25:51.523505","2024-08-16 15:21:45.040588",1,,,e5157e2c-54d2-4c42-a1a5-752e2f42e353,user
18222498-59b5-4b9c-8439-7f7773bdaad8,"2023-02-10 14:29:50.456041","2024-08-16 15:21:23.848470",1,,,4b9a0925-5483-4264-9fb2-8939ac272511,space
18487021-cbc7-4391-b3fc-961376c745bb,"2024-05-20 14:50:33.649423","2024-08-16 15:21:15.555970",1,NULL,NULL,c0a5318b-edf1-4d3a-83cc-cad74ae66aa6,account
18ac9a64-9de9-432e-abdf-f2535f39a922,"2024-08-29 08:35:37.148166","2024-08-29 08:35:37.148166",1,,,b9d95f12-a921-41ef-a471-cc4b41b0cb41,space
18b071ec-15ae-4fde-a7a2-3ee21ea3a645,"2023-10-11 10:43:37.643587","2024-08-16 15:21:50.030733",1,,,9a72a042-0645-459e-bf0d-81ca24b77cfa,organization
19308b7f-19ce-4356-9cf1-e643a22edc0b,"2024-05-20 14:50:25.811315","2024-08-16 15:21:15.623990",1,NULL,NULL,283998f0-4e5a-45a4-a09c-0e6f598eb87f,account
193dcfde-db74-4529-beff-dbe2fc63bfae,"2024-05-17 08:30:13.886551","2024-08-16 15:21:23.921756",1,,,afd7a88d-07ec-4af5-a01a-edd8ae648c24,space
196ff97b-b763-48f6-b7aa-2c96cf327a47,"2024-06-05 09:58:26.579888","2024-08-16 15:21:45.077163",1,,,274fc4cc-d69b-4030-843e-ad8067896227,user
19b27b36-ba8a-4f03-91c2-63e81555c2bb,"2022-10-05 14:14:07.106842","2024-08-16 15:21:23.949778",1,,,20a51378-2248-41f6-9e74-ef146a6af505,space
19b58beb-f369-4583-80fe-8f4b20674be0,"2024-05-16 07:19:30.623936","2024-08-16 15:21:23.986711",1,,,409bd9fb-4a42-41e6-a23b-8b62978f3c4d,space
19e22ae5-4acd-4112-ab05-19e5017efe48,"2024-07-01 09:25:41.864499","2024-08-16 15:21:24.023348",1,,,ff5edc10-8997-43d2-8529-319ffb3f70a6,space
1a16299e-3221-46a6-b644-07800ac75633,"2023-08-22 10:06:01.533673","2024-08-16 15:21:45.106887",1,,,582c3c2e-16a1-4cc1-be57-dd59916c0091,user
1a1a03da-804a-406e-9a15-f25d708d43bd,"2024-06-17 15:41:18.961363","2024-08-16 15:21:24.060931",1,,,8f7a2a28-2552-4329-9633-2648583b2053,space
1acdbae2-12db-4144-9421-334f8235c428,"2022-12-22 19:25:10.298622","2024-08-16 15:21:24.090210",1,,,6cec5575-5b9d-430b-8386-7aab16eca27f,space
1aff667f-d336-47c5-9e72-13454b3a9ffc,"2022-09-15 10:51:12.421688","2024-08-16 15:21:24.119471",1,,,8ed93dc3-18cf-4d3d-b6bb-8cd359edde22,space
1b0be4e6-cead-4d38-ac08-7980bd517a5f,"2022-12-13 15:09:00.786862","2024-08-16 15:21:24.149347",1,,,19c073cf-8c2e-48ad-8e74-355d3f308cf1,space
1b306276-64cf-42f4-bd42-498a9a32dbd9,"2023-07-11 09:44:21.302585","2024-08-16 15:21:50.072873",1,,,24e8c75f-b7bc-4a05-9996-9fffd2ccd157,organization
1b75a2e8-6129-408a-b01c-5eca7f3ee8b2,"2022-12-13 15:05:04.076006","2024-08-16 15:21:50.105540",1,,,18fe44ce-fb34-4ad1-aa9f-7076970ee8f0,organization
1bfe08ff-9eab-4ab3-a414-22ad03cb5866,"2024-07-19 10:27:19.818309","2024-08-16 15:21:24.180590",1,,,e18334ee-a8d1-4756-b267-7fe92210a040,space
1d50de4f-e094-4521-9ce2-4604eb10d60a,"2023-07-19 12:19:44.595425","2024-08-16 15:21:24.211375",1,,,1dbfbffd-234a-4d58-9030-4488e1369338,space
1daff5e6-0e45-4074-89ef-47c74ca6d793,"2023-11-08 10:30:27.814820","2024-08-16 15:21:45.142241",1,,,63f7e80e-4046-4956-8d41-41ede9b366aa,user
1e2d1704-e6e2-4668-b04f-5446d995182b,"2024-05-20 14:50:25.106406","2024-08-16 15:21:15.755921",1,NULL,NULL,9823c594-5228-411a-abdb-8bcda72f848a,account
1e652e4b-9b9a-471a-ae34-07273188707c,"2024-06-05 15:15:16.243761","2024-08-16 15:21:15.788046",1,,,0b91390d-95fc-4e97-ad0d-413f500d037a,account
1e76c47e-3b30-4c08-b9ec-c32e09c5caaf,"2024-08-12 07:27:08.351771","2024-08-16 15:21:24.243512",1,,,e08c0882-c7d4-4dc5-a85f-86680fa94ed2,space
1eb72707-4acd-4a30-a3f4-1d838479caf4,"2023-05-17 13:09:06.737184","2024-08-16 15:21:50.136035",1,,,a0e9059b-a34c-4c86-911b-fcc4219d6dcb,organization
1ed46958-b59c-44ff-9e63-05ca6226abf9,"2024-05-20 14:50:29.391150","2024-08-16 15:21:15.820138",1,NULL,NULL,23d240b9-23fb-4aad-9512-188d82ca1fe4,account
1edfef25-4673-442b-a9c1-cbf5afe92136,"2023-08-22 09:51:30.372973","2024-08-16 15:21:24.283463",1,,,6dbd6e63-c1e0-4e91-8e5d-d810f91878b1,space
1efd4c12-64d7-4754-95f7-5ebf3bdd8902,"2024-08-27 14:18:16.057257","2024-08-27 14:18:16.057257",1,,,84a75410-e01b-44c7-98f0-cb79bf0294a9,account
